2.631227624511718766e+00,-1.076073936157226463e+01,-1.521634865112304524e+01
2.620453717041015373e+00,-1.074038864746093758e+01,-1.522592545776367068e+01
2.606088507080078109e+00,-1.074397994995117145e+01,-1.521634865112304524e+01
2.596511700439453119e+00,-1.077031616821289006e+01,-1.527141528930664016e+01
2.616862414550781057e+00,-1.072841763916015623e+01,-1.518282982788085889e+01
2.616862414550781057e+00,-1.072841763916015623e+01,-1.518282982788085889e+01
2.642001531982421714e+00,-1.072003793334960875e+01,-1.522592545776367068e+01
2.616862414550781057e+00,-1.073799444580077989e+01,-1.521395444946288933e+01
2.606088507080078109e+00,-1.075235965576171893e+01,-1.521874285278320293e+01
2.618059515380859015e+00,-1.075834515991210871e+01,-1.520437764282226389e+01
2.618059515380859015e+00,-1.075834515991210871e+01,-1.520437764282226389e+01
2.651578338623046704e+00,-1.078587847900390528e+01,-1.525106457519531133e+01
2.560598675537109070e+00,-1.076313356323242054e+01,-1.522712255859374864e+01
2.580949389648437453e+00,-1.074278284912109349e+01,-1.515050810546874871e+01
2.580949389648437453e+00,-1.074278284912109349e+01,-1.515050810546874871e+01
2.630030523681640364e+00,-1.076792196655273415e+01,-1.520796894531249954e+01
2.595314599609374717e+00,-1.072482633666992058e+01,-1.525465587768554521e+01
2.613271112060546741e+00,-1.071046112670898331e+01,-1.519958923950195206e+01
2.638410229492187398e+00,-1.074397994995117145e+01,-1.518761823120117072e+01
2.618059515380859015e+00,-1.073081184082031214e+01,-1.526423268432617064e+01
2.618059515380859015e+00,-1.073081184082031214e+01,-1.526423268432617064e+01
2.627636322021484006e+00,-1.074757125244140532e+01,-1.521515155029296729e+01
2.613271112060546741e+00,-1.074996545410156124e+01,-1.522233415527343681e+01
2.585737792968749726e+00,-1.074996545410156124e+01,-1.523071386108398428e+01
2.585737792968749726e+00,-1.074996545410156124e+01,-1.523071386108398428e+01
2.646789935302734431e+00,-1.075595095825195280e+01,-1.520677184448242159e+01
2.607285607910156067e+00,-1.072362923583984262e+01,-1.519120953369140459e+01
2.625242120361328091e+00,-1.076433066406249850e+01,-1.516128201293945210e+01
2.610876910400390383e+00,-1.075355675659179688e+01,-1.520557474365234363e+01
2.610876910400390383e+00,-1.075355675659179688e+01,-1.520557474365234363e+01
2.610876910400390383e+00,-1.076073936157226463e+01,-1.523789646606445203e+01
2.603694305419921751e+00,-1.073200894165039010e+01,-1.519480083618164024e+01
2.576160986328124736e+00,-1.075595095825195280e+01,-1.516487331542968597e+01
2.590526196289062444e+00,-1.076911906738281210e+01,-1.521754575195312498e+01
2.638410229492187398e+00,-1.076552776489257823e+01,-1.519480083618164024e+01
2.613271112060546741e+00,-1.074996545410156124e+01,-1.525345877685546725e+01
2.613271112060546741e+00,-1.074996545410156124e+01,-1.525345877685546725e+01
2.652775439453124662e+00,-1.074278284912109349e+01,-1.524986747436523338e+01
2.603694305419921751e+00,-1.075595095825195280e+01,-1.520677184448242159e+01
2.640804431152343756e+00,-1.075954226074218667e+01,-1.520916604614257750e+01
2.604891406249999708e+00,-1.074757125244140532e+01,-1.523310806274414020e+01
2.604891406249999708e+00,-1.074757125244140532e+01,-1.523310806274414020e+01
2.580949389648437453e+00,-1.073919154663085962e+01,-1.520916604614257750e+01
2.579752288818359052e+00,-1.075116255493163919e+01,-1.519360373535156228e+01
2.659958044433593738e+00,-1.072841763916015623e+01,-1.525106457519531133e+01
2.602497204589843793e+00,-1.076433066406249850e+01,-1.523909356689452999e+01
2.602497204589843793e+00,-1.076433066406249850e+01,-1.523909356689452999e+01
2.628833422851562407e+00,-1.073799444580077989e+01,-1.523909356689452999e+01
2.618059515380859015e+00,-1.074757125244140532e+01,-1.526303558349609268e+01
2.613271112060546741e+00,-1.075116255493163919e+01,-1.516607041625976393e+01
2.618059515380859015e+00,-1.075834515991210871e+01,-1.522472835693359272e+01
2.618059515380859015e+00,-1.075834515991210871e+01,-1.522472835693359272e+01
2.607285607910156067e+00,-1.073200894165039010e+01,-1.520557474365234363e+01
2.589329095458984042e+00,-1.077031616821289006e+01,-1.524148776855468590e+01
2.627636322021484006e+00,-1.072362923583984262e+01,-1.516128201293945210e+01
2.625242120361328091e+00,-1.077630167236327985e+01,-1.524268486938476386e+01
2.625242120361328091e+00,-1.077630167236327985e+01,-1.524268486938476386e+01
2.604891406249999708e+00,-1.072841763916015623e+01,-1.519480083618164024e+01
2.616862414550781057e+00,-1.077510457153320189e+01,-1.514332550048828097e+01
2.595314599609374717e+00,-1.074876835327148328e+01,-1.523789646606445203e+01
2.579752288818359052e+00,-1.072602343749999854e+01,-1.522712255859374864e+01
2.579752288818359052e+00,-1.072602343749999854e+01,-1.522712255859374864e+01
2.606088507080078109e+00,-1.073679734497070193e+01,-1.519958923950195206e+01
2.621650817871093775e+00,-1.072602343749999854e+01,-1.526782398681640451e+01
2.612074011230468784e+00,-1.074397994995117145e+01,-1.523789646606445203e+01
2.612074011230468784e+00,-1.074397994995117145e+01,-1.523789646606445203e+01
2.607285607910156067e+00,-1.075116255493163919e+01,-1.519599793701171819e+01
2.685097161865234394e+00,-1.073679734497070193e+01,-1.523550226440429611e+01
2.582146490478515410e+00,-1.076552776489257823e+01,-1.525106457519531133e+01
2.602497204589843793e+00,-1.073560024414062397e+01,-1.525585297851562494e+01
2.602497204589843793e+00,-1.073560024414062397e+01,-1.525585297851562494e+01
2.647987036132812388e+00,-1.075116255493163919e+01,-1.518043562622070297e+01
2.591723297119140401e+00,-1.073200894165039010e+01,-1.520437764282226389e+01
2.622847918701171732e+00,-1.075834515991210871e+01,-1.517205592041015549e+01
2.627636322021484006e+00,-1.072243213500976466e+01,-1.519480083618164024e+01
2.627636322021484006e+00,-1.072243213500976466e+01,-1.519480083618164024e+01
2.595314599609374717e+00,-1.073799444580077989e+01,-1.520198344116210798e+01
2.621650817871093775e+00,-1.075116255493163919e+01,-1.520318054199218594e+01
2.564189978027343386e+00,-1.074637415161132736e+01,-1.519599793701171819e+01
2.624045019531249689e+00,-1.070327852172851557e+01,-1.521275734863281137e+01
2.624045019531249689e+00,-1.070327852172851557e+01,-1.521275734863281137e+01
2.642001531982421714e+00,-1.074158574829101553e+01,-1.520557474365234363e+01
2.621650817871093775e+00,-1.072243213500976466e+01,-1.522113705444335885e+01
2.633621826171874680e+00,-1.075714805908203076e+01,-1.518282982788085889e+01
2.604891406249999708e+00,-1.077510457153320189e+01,-1.523909356689452999e+01
2.604891406249999708e+00,-1.077510457153320189e+01,-1.523909356689452999e+01
2.602497204589843793e+00,-1.073679734497070193e+01,-1.518881533203124867e+01
2.614468212890624699e+00,-1.074038864746093758e+01,-1.525705007934570290e+01
2.631227624511718766e+00,-1.076552776489257823e+01,-1.519958923950195206e+01
2.631227624511718766e+00,-1.076552776489257823e+01,-1.519958923950195206e+01
2.602497204589843793e+00,-1.074038864746093758e+01,-1.522831965942382659e+01
2.630030523681640364e+00,-1.078946978149413916e+01,-1.519480083618164024e+01
2.652775439453124662e+00,-1.075235965576171893e+01,-1.525465587768554521e+01
2.588131994628906085e+00,-1.073799444580077989e+01,-1.526064138183593677e+01
2.588131994628906085e+00,-1.073799444580077989e+01,-1.526064138183593677e+01
2.639607330322265355e+00,-1.073679734497070193e+01,-1.517564722290038937e+01
2.586934893798828128e+00,-1.075116255493163919e+01,-1.521036314697265546e+01
2.597708801269531076e+00,-1.074397994995117145e+01,-1.515409940795898436e+01
2.584540692138671769e+00,-1.074637415161132736e+01,-1.516846461791992162e+01
2.584540692138671769e+00,-1.074637415161132736e+01,-1.516846461791992162e+01
2.615665313720703100e+00,-1.075355675659179688e+01,-1.522353125610351476e+01
2.591723297119140401e+00,-1.074637415161132736e+01,-1.521395444946288933e+01
2.620453717041015373e+00,-1.075475385742187484e+01,-1.517085881958007754e+01
2.621650817871093775e+00,-1.072482633666992058e+01,-1.520318054199218594e+01
2.621650817871093775e+00,-1.072482633666992058e+01,-1.520318054199218594e+01
2.573766784667968377e+00,-1.075834515991210871e+01,-1.524268486938476386e+01
2.588131994628906085e+00,-1.074517705078124941e+01,-1.518402692871093684e+01
2.620453717041015373e+00,-1.072961473999023418e+01,-1.522233415527343681e+01
2.594117498779296760e+00,-1.074996545410156124e+01,-1.519719503784179615e+01
2.631227624511718766e+00,-1.072722053833007827e+01,-1.526183848266601473e+01
2.631227624511718766e+00,-1.072722053833007827e+01,-1.526183848266601473e+01
2.618059515380859015e+00,-1.070567272338867149e+01,-1.520796894531249954e+01
2.632424725341796723e+00,-1.075595095825195280e+01,-1.524268486938476386e+01
2.616862414550781057e+00,-1.076792196655273415e+01,-1.521156024780273341e+01
2.616862414550781057e+00,-1.076792196655273415e+01,-1.521156024780273341e+01
2.594117498779296760e+00,-1.074278284912109349e+01,-1.521634865112304524e+01
2.565387078857421788e+00,-1.075954226074218667e+01,-1.518522402954101480e+01
2.607285607910156067e+00,-1.071405242919921896e+01,-1.518761823120117072e+01
2.615665313720703100e+00,-1.073919154663085962e+01,-1.521275734863281137e+01
2.603694305419921751e+00,-1.075834515991210871e+01,-1.522712255859374864e+01
2.597708801269531076e+00,-1.079306108398437480e+01,-1.516846461791992162e+01
2.597708801269531076e+00,-1.079306108398437480e+01,-1.516846461791992162e+01
2.649184136962890346e+00,-1.073679734497070193e+01,-1.524148776855468590e+01
2.592920397949218803e+00,-1.074876835327148328e+01,-1.522353125610351476e+01
2.600103002929687435e+00,-1.074158574829101553e+01,-1.517804142456054528e+01
2.625242120361328091e+00,-1.080024368896484255e+01,-1.519839213867187411e+01
2.625242120361328091e+00,-1.080024368896484255e+01,-1.519839213867187411e+01
2.601300103759765392e+00,-1.072841763916015623e+01,-1.517205592041015549e+01
2.612074011230468784e+00,-1.076193646240234258e+01,-1.518282982788085889e+01
2.596511700439453119e+00,-1.074038864746093758e+01,-1.523430516357421816e+01
2.597708801269531076e+00,-1.076193646240234258e+01,-1.517205592041015549e+01
2.597708801269531076e+00,-1.076193646240234258e+01,-1.517205592041015549e+01
2.622847918701171732e+00,-1.073919154663085962e+01,-1.519480083618164024e+01
2.618059515380859015e+00,-1.074517705078124941e+01,-1.516367621459960802e+01
2.618059515380859015e+00,-1.075714805908203076e+01,-1.521036314697265546e+01
2.618059515380859015e+00,-1.075714805908203076e+01,-1.521036314697265546e+01
2.615665313720703100e+00,-1.076552776489257823e+01,-1.523430516357421816e+01
2.609679809570312425e+00,-1.072362923583984262e+01,-1.520677184448242159e+01
2.612074011230468784e+00,-1.076911906738281210e+01,-1.524268486938476386e+01
2.657563842773437379e+00,-1.076552776489257823e+01,-1.516247911376953006e+01
2.657563842773437379e+00,-1.076552776489257823e+01,-1.516247911376953006e+01
2.613271112060546741e+00,-1.074757125244140532e+01,-1.517804142456054528e+01
2.606088507080078109e+00,-1.074996545410156124e+01,-1.521395444946288933e+01
2.598905902099609033e+00,-1.074637415161132736e+01,-1.523071386108398428e+01
2.568978381347656104e+00,-1.077989297485351550e+01,-1.516846461791992162e+01
2.568978381347656104e+00,-1.077989297485351550e+01,-1.516846461791992162e+01
2.618059515380859015e+00,-1.075595095825195280e+01,-1.518522402954101480e+01
2.626439221191406048e+00,-1.074996545410156124e+01,-1.526423268432617064e+01
2.609679809570312425e+00,-1.074158574829101553e+01,-1.518642113037109276e+01
2.597708801269531076e+00,-1.073200894165039010e+01,-1.526064138183593677e+01
2.597708801269531076e+00,-1.073200894165039010e+01,-1.526064138183593677e+01
2.625242120361328091e+00,-1.073799444580077989e+01,-1.518282982788085889e+01
2.595314599609374717e+00,-1.076073936157226463e+01,-1.522353125610351476e+01
2.626439221191406048e+00,-1.075714805908203076e+01,-1.522472835693359272e+01
2.624045019531249689e+00,-1.072961473999023418e+01,-1.515290230712890462e+01
2.624045019531249689e+00,-1.072961473999023418e+01,-1.515290230712890462e+01
2.615665313720703100e+00,-1.073200894165039010e+01,-1.520318054199218594e+01
2.614468212890624699e+00,-1.072961473999023418e+01,-1.518522402954101480e+01
2.644395733642578072e+00,-1.077031616821289006e+01,-1.517085881958007754e+01
2.644395733642578072e+00,-1.077031616821289006e+01,-1.517085881958007754e+01
2.647987036132812388e+00,-1.070686982421874944e+01,-1.523310806274414020e+01
2.613271112060546741e+00,-1.075235965576171893e+01,-1.524507907104492155e+01
2.639607330322265355e+00,-1.074757125244140532e+01,-1.521874285278320293e+01
2.631227624511718766e+00,-1.074876835327148328e+01,-1.521036314697265546e+01
2.631227624511718766e+00,-1.074876835327148328e+01,-1.521036314697265546e+01
2.620453717041015373e+00,-1.073799444580077989e+01,-1.522712255859374864e+01
2.619256616210937416e+00,-1.075475385742187484e+01,-1.521156024780273341e+01
2.653972540283203063e+00,-1.073440314331054601e+01,-1.520557474365234363e+01
2.653972540283203063e+00,-1.073440314331054601e+01,-1.520557474365234363e+01
2.637213128662109440e+00,-1.074996545410156124e+01,-1.522353125610351476e+01
2.631227624511718766e+00,-1.076552776489257823e+01,-1.521993995361328089e+01
2.624045019531249689e+00,-1.072961473999023418e+01,-1.521275734863281137e+01
2.598905902099609033e+00,-1.075595095825195280e+01,-1.520557474365234363e+01
2.598905902099609033e+00,-1.075595095825195280e+01,-1.520557474365234363e+01
2.602497204589843793e+00,-1.074637415161132736e+01,-1.520437764282226389e+01
2.610876910400390383e+00,-1.074158574829101553e+01,-1.516726751708984366e+01
2.607285607910156067e+00,-1.075475385742187484e+01,-1.519599793701171819e+01
2.607285607910156067e+00,-1.072243213500976466e+01,-1.520796894531249954e+01
2.607285607910156067e+00,-1.072243213500976466e+01,-1.520796894531249954e+01
2.619256616210937416e+00,-1.075116255493163919e+01,-1.520916604614257750e+01
2.613271112060546741e+00,-1.072722053833007827e+01,-1.525465587768554521e+01
2.603694305419921751e+00,-1.074397994995117145e+01,-1.522233415527343681e+01
2.592920397949218803e+00,-1.077151326904296802e+01,-1.518402692871093684e+01
2.592920397949218803e+00,-1.077151326904296802e+01,-1.518402692871093684e+01
2.633621826171874680e+00,-1.070088432006835788e+01,-1.518163272705078093e+01
2.633621826171874680e+00,-1.076313356323242054e+01,-1.524148776855468590e+01
2.592920397949218803e+00,-1.075834515991210871e+01,-1.517804142456054528e+01
2.592920397949218803e+00,-1.075834515991210871e+01,-1.517804142456054528e+01
2.622847918701171732e+00,-1.072961473999023418e+01,-1.528099209594726560e+01
2.624045019531249689e+00,-1.078707557983398324e+01,-1.524627617187499951e+01
2.622847918701171732e+00,-1.072722053833007827e+01,-1.524148776855468590e+01
2.610876910400390383e+00,-1.073200894165039010e+01,-1.519001243286132663e+01
2.610876910400390383e+00,-1.073200894165039010e+01,-1.519001243286132663e+01
2.639607330322265355e+00,-1.077630167236327985e+01,-1.528218919677734355e+01
2.612074011230468784e+00,-1.077630167236327985e+01,-1.518163272705078093e+01
2.608482708740234024e+00,-1.077031616821289006e+01,-1.525226167602538929e+01
2.608482708740234024e+00,-1.077031616821289006e+01,-1.525226167602538929e+01
2.600103002929687435e+00,-1.075834515991210871e+01,-1.521993995361328089e+01
2.573766784667968377e+00,-1.072961473999023418e+01,-1.520557474365234363e+01
2.630030523681640364e+00,-1.071884083251953079e+01,-1.524507907104492155e+01
2.609679809570312425e+00,-1.075954226074218667e+01,-1.518881533203124867e+01
2.609679809570312425e+00,-1.075954226074218667e+01,-1.518881533203124867e+01
2.610876910400390383e+00,-1.076672486572265619e+01,-1.518881533203124867e+01
2.582146490478515410e+00,-1.075595095825195280e+01,-1.521754575195312498e+01
2.650381237792968747e+00,-1.077869587402343754e+01,-1.523071386108398428e+01
2.650381237792968747e+00,-1.077869587402343754e+01,-1.523071386108398428e+01
2.608482708740234024e+00,-1.071644663085937488e+01,-1.525345877685546725e+01
2.619256616210937416e+00,-1.075954226074218667e+01,-1.518402692871093684e+01
2.608482708740234024e+00,-1.075475385742187484e+01,-1.521515155029296729e+01
2.600103002929687435e+00,-1.072362923583984262e+01,-1.518522402954101480e+01
2.626439221191406048e+00,-1.075355675659179688e+01,-1.523191096191406224e+01
2.626439221191406048e+00,-1.075355675659179688e+01,-1.523191096191406224e+01
2.619256616210937416e+00,-1.073200894165039010e+01,-1.527141528930664016e+01
2.647987036132812388e+00,-1.078468137817382733e+01,-1.523191096191406224e+01
2.602497204589843793e+00,-1.072722053833007827e+01,-1.523909356689452999e+01
2.618059515380859015e+00,-1.076073936157226463e+01,-1.520557474365234363e+01
2.618059515380859015e+00,-1.076073936157226463e+01,-1.520557474365234363e+01
